FECHA (YYMMDD);HORA (HHMM);;
040131;1700;1,3919;
040131;1800;2,22937;
040131;1900;1,47305;
040131;2000;1,12461;
040131;2100;0,665988;
040131;2200;0,274853;
040131;2300;0,492328;
040201;0000;0,207898;
040201;0100;0,360311;
040201;0200;0,592762;
040201;0300;0,316013;
040201;0400;0,821094;
040201;0500;0,514421;
040201;0600;0,572618;
040201;0700;0,361541;
040201;0800;0,624487;
040201;0900;1,09962;
040201;1000;0,772714;
040201;1100;1,05879;
040201;1200;1,31036;
040201;1300;1,45042;
040201;1400;1,34112;
040201;1500;1,64158;
040201;1600;2,76815;
040201;1700;2,7081;
040201;1800;2,43834;
040201;1900;1,87275;
040201;2000;0,670496;
040201;2100;0,525698;
040201;2200;0,441597;
040201;2300;0,428396;
040202;0000;0,458965;
040202;0100;0,229534;
040202;0200;0,323046;
040202;0300;0,0866257;
040202;0400;0,560801;
040202;0500;0,888094;
040202;0600;0,864836;
040202;0700;0,861908;
040202;0800;0,902927;
040202;0900;1,19255;
040202;1000;1,12407;
040202;1100;0,765343;
040202;1200;1,27685;
040202;1300;1,19866;
040202;1400;1,57025;
040202;1500;1,80642;
040202;1600;2,6666;
040202;1700;2,07807;
040202;1800;1,78794;
040202;1900;1,04747;
040202;2000;0,787743;
040202;2100;0,655746;
040202;2200;0,589247;
040202;2300;0,146132;
040203;0000;0,405051;
040203;0100;0,445358;
040203;0200;0,599068;
040203;0300;0,538116;
040203;0400;0,287462;
040203;0500;0,577559;
040203;0600;0,37424;
040203;0700;0,620699;
040203;0800;0,268206;
040203;0900;0,75318;
040203;1000;1,1391;
040203;1100;1,29368;
040203;1200;1,15114;
040203;1300;1,7324;
040203;1400;2,44309;
040203;1500;2,19281;
040203;1600;2,52502;
040203;1700;2,52805;
040203;1800;2,37808;
040203;1900;2,08646;
040203;2000;0,757043;
040203;2100;0,460766;
040203;2200;0,426544;
040203;2300;0,423521;
040204;0000;0,355626;
040204;0100;0,490736;
040204;0200;0,404395;
040204;0300;0,536985;
040204;0400;0,478685;
040204;0500;0,5307;
040204;0600;0,98101;
040204;0700;0,439809;
040204;0800;0,537022;
040204;0900;0,754079;
040204;1000;0,550127;
040204;1100;1,04372;
040204;1200;1,27384;
040204;1300;1,36881;
040204;1400;1,43841;
040204;1500;1,43016;
040204;1600;1,53162;
040204;1700;1,33851;
040204;1800;1,45715;
040204;1900;1,30753;
040204;2000;0,470165;
040204;2100;0,0981168;
040204;2200;0,323971;
040204;2300;0,379136;
040205;0000;0,695889;
040205;0100;0,527864;
040205;0200;0,683615;
040205;0300;0,586104;
040205;0400;0,479822;
040205;0500;0,762877;
040205;0600;0,585299;
040205;0700;0,105691;
040205;0800;0,375679;
040205;0900;0,233403;
040205;1000;0,659112;
040205;1100;0,852377;
040205;1200;1,16517;
040205;1300;1,51538;
040205;1400;1,532;
040205;1500;1,53008;
040205;1600;1,64401;
040205;1700;1,435;
040205;1800;1,62055;
040205;1900;1,15937;
040205;2000;0,675418;
040205;2100;0,11198;
040205;2200;0,418782;
040205;2300;0,133344;
040206;0000;0,445181;
040206;0100;0,512817;
040206;0200;0,894712;
040206;0300;0,639503;
040206;0400;0,384946;
040206;0500;0,502584;
040206;0600;0,428724;
040206;0700;0,538707;
040206;0800;0,372225;
040206;0900;0,811539;
040206;1000;1,52753;
040206;1100;1,28608;
040206;1200;1,26206;
040206;1300;1,3826;
040206;1400;1,8219;
040206;1500;1,66016;
040206;1600;1,50434;
040206;1700;1,84558;
040206;1800;1,21189;
040206;1900;0,551744;
040206;2000;0,35359;
040206;2100;0,353784;
040206;2200;0,785088;
040206;2300;1,30481;
040207;0000;0,66423;
040207;0100;0,298717;
040207;0200;0,509336;
040207;0300;0,894914;
040207;0400;0,719647;
040207;0500;0,853863;
040207;0600;0,295908;
040207;0700;0,714681;
040207;0800;1,00152;
040207;0900;1,28148;
040207;1000;0,876225;
040207;1100;1,1792;
040207;1200;1,26052;
040207;1300;1,54348;
040207;1400;1,89412;
040207;1500;1,54019;
040207;1600;1,55752;
040207;1700;1,22501;
040207;1800;1,11127;
040207;1900;0,951054;
040207;2000;0,632067;
040207;2100;0,666864;
040207;2200;0,76743;
040207;2300;0,368124;
040208;0000;0,491146;
040208;0100;0,447434;
040208;0200;0,270437;
040208;0300;0,691834;
040208;0400;0,280192;
040208;0500;0,419965;
040208;0600;0,427903;
040208;0700;0,717169;
040208;0800;0,923256;
040208;0900;1,05682;
040208;1000;0,793612;
040208;1100;0,724107;
040208;1200;0,916636;
040208;1300;1,29588;
040208;1400;1,40742;
040208;1500;1,54226;
040208;1600;1,4803;
040208;1700;1,55992;
040208;1800;1,08547;
040208;1900;0,915709;
040208;2000;0,368771;
040208;2100;0,52984;
040208;2200;0,607526;
040208;2300;0,637897;
040209;0000;0,652966;
040209;0100;0,749795;
040209;0200;0,308272;
040209;0300;0,165999;
040209;0400;1,23002;
040209;0500;0,683352;
040209;0600;0,439727;
040209;0700;0,56568;
040209;0800;0,5741;
040209;0900;0,652347;
040209;1000;0,945583;
040209;1100;1,34369;
040209;1200;1,13246;
040209;1300;1,12557;
040209;1400;1,38731;
040209;1500;1,38488;
040209;1600;1,69977;
040209;1700;1,77785;
040209;1800;1,38436;
040209;1900;0,509802;
040209;2000;0,0799948;
040209;2100;0,518057;
040209;2200;0,663301;
040209;2300;0,635572;
040210;0000;0,728777;
040210;0100;0,891728;
040210;0200;0,762022;
040210;0300;0,563675;
040210;0400;0,944468;
040210;0500;0,845216;
040210;0600;0,730099;
040210;0700;0,578763;
040210;0800;0,675321;
040210;0900;1,27769;
040210;1000;1,23845;
040210;1100;1,66598;
040210;1200;0,949504;
040210;1300;1,47996;
040210;1400;1,49337;
040210;1500;1,66788;
040210;1600;1,95895;
040210;1700;2,05304;
040210;1800;1,79805;
040210;1900;0,663754;
040210;2000;0,346544;
040210;2100;0,588305;
040210;2200;0,355444;
040210;2300;0,194644;
040211;0000;0,728109;
040211;0100;0,365137;
040211;0200;0,368007;
040211;0300;0,37795;
040211;0400;0,431646;
040211;0500;0,481588;
040211;0600;0,851801;
040211;0700;1,37156;
040211;0800;0,656848;
040211;0900;0,965382;
040211;1000;0,801766;
040211;1100;0,683162;
040211;1200;0,950253;
040211;1300;1,05204;
040211;1400;1,50337;
040211;1500;1,85272;
040211;1600;1,55793;
040211;1700;1,35174;
040211;1800;1,23064;
040211;1900;0,805979;
040211;2000;0,624785;
040211;2100;0,52951;
040211;2200;0,940742;
040211;2300;0,854279;
040212;0000;0,470122;
040212;0100;0,340938;
040212;0200;0,269661;
040212;0300;0,271747;
040212;0400;0,125195;
040212;0500;0,445692;
040212;0600;0,0937766;
040212;0700;0,906487;
040212;0800;0,528522;
040212;0900;0,686997;
040212;1000;0,915524;
040212;1100;0,801354;
040212;1200;1,00453;
040212;1300;1,13444;
040212;1400;1,48906;
040212;1500;1,50204;
040212;1600;1,19587;
040212;1700;1,14786;
040212;1800;1,9615;
040212;1900;1,49787;
040212;2000;0,341945;
040212;2100;0,101432;
040212;2200;0,103493;
040212;2300;0,19192;
040213;0000;0,197705;
040213;0100;0,381429;
040213;0200;0,11845;
040213;0300;0,693455;
040213;0400;0,0478421;
040213;0500;0,473225;
040213;0600;0,363812;
040213;0700;0,259611;
040213;0800;0,592479;
040213;0900;0,896753;
040213;1000;0,96947;
040213;1100;1,08642;
040213;1200;1,26379;
040213;1300;1,28688;
040213;1400;1,26064;
040213;1500;1,39455;
040213;1600;2,49059;
040213;1700;2,42459;
040213;1800;2,12091;
040213;1900;1,48672;
040213;2000;0,780986;
040213;2100;0,236571;
040213;2200;0,0995046;
040213;2300;0,129374;
040214;0000;0,145922;
040214;0100;0,395405;
040214;0200;0,506349;
040214;0300;0,254294;
040214;0400;0,185665;
040214;0500;0,578506;
040214;0600;0,290646;
040214;0700;0,298378;
040214;0800;0,16149;
040214;0900;1,02068;
040214;1000;1,0727;
040214;1100;1,49896;
040214;1200;1,16371;
040214;1300;1,08072;
040214;1400;1,48306;
040214;1500;1,69287;
040214;1600;2,49524;
040214;1700;2,28947;
040214;1800;2,11087;
040214;1900;1,26625;
040214;2000;0,439288;
040214;2100;0,0599791;
040214;2200;0,0528995;
040214;2300;0,232303;
040215;0000;0,280347;
040215;0100;0,512239;
040215;0200;0,75927;
040215;0300;0,206837;
040215;0400;0,568603;
040215;0500;0,506001;
040215;0600;0,425603;
040215;0700;0,170094;
040215;0800;0,552952;
040215;0900;0,961477;
040215;1000;1,38027;
040215;1100;1,32495;
040215;1200;1,61706;
040215;1300;1,59766;
040215;1400;1,87106;
040215;1500;2,2246;
040215;1600;2,1096;
040215;1700;1,37605;
040215;1800;1,4858;
040215;1900;1,37722;
040215;2000;0,610766;
040215;2100;0,579568;
040215;2200;0,656016;
040215;2300;0,585006;
040216;0000;0,71373;
040216;0100;0,750804;
040216;0200;0,417864;
040216;0300;0,260232;
040216;0400;0,335414;
040216;0500;0,835855;
040216;0600;0,51895;
040216;0700;0,0948242;
040216;0800;0,451786;
040216;0900;0,180722;
040216;1000;1,04392;
040216;1100;0,961226;
040216;1200;1,04263;
040216;1300;1,26087;
040216;1400;1,01805;
040216;1500;1,63909;
040216;1600;1,45199;
040216;1700;1,28294;
040216;1800;1,23344;
040216;1900;1,90899;
040216;2000;0,821519;
040216;2100;0,31338;
040216;2200;0,319027;
040216;2300;0,548752;
040217;0000;;
040217;0100;;
040217;0200;;
040217;0300;;
040217;0400;;
040217;0500;;
040217;0600;;
040217;0700;;
040217;0800;;
040217;0900;;
040217;1000;;
040217;1100;;
040217;1200;;
040217;1300;;
040217;1400;;
040217;1500;;
040217;1600;;
040217;1700;;
040217;1800;;
040217;1900;;
040217;2000;;
040217;2100;;
040217;2200;;
040217;2300;;
040218;0000;;
040218;0100;;
040218;0200;;
040218;0300;;
040218;0400;;
040218;0500;;
040218;0600;;
040218;0700;;
040218;0800;;
040218;0900;;
040218;1000;;
040218;1100;;
040218;1200;;
040218;1300;;
040218;1400;;
040218;1500;;
040218;1600;1,79054;
040218;1700;1,48386;
040218;1800;1,25469;
040218;1900;0,397492;
040218;2000;0,428465;
040218;2100;0,601175;
040218;2200;0,891512;
040218;2300;0,655724;
040219;0000;1,26767;
040219;0100;1,28294;
040219;0200;0,958045;
040219;0300;0,89109;
040219;0400;0,631836;
040219;0500;0,923738;
040219;0600;0,550362;
040219;0700;0,711703;
040219;0800;0,722342;
040219;0900;1,21221;
040219;1000;1,19475;
040219;1100;0,834007;
040219;1200;1,39854;
040219;1300;1,38741;
040219;1400;1,75743;
040219;1500;2,45165;
040219;1600;2,12169;
040219;1700;1,63445;
040219;1800;1,38677;
040219;1900;1,10709;
040219;2000;1,13786;
040219;2100;0,779687;
040219;2200;0,555061;
040219;2300;0,474227;
040220;0000;0,339629;
040220;0100;0,245865;
040220;0200;1,10997;
040220;0300;0,363839;
040220;0400;0,457554;
040220;0500;0,493862;
040220;0600;0,68317;
040220;0700;0,871138;
040220;0800;1,01515;
040220;0900;1,13535;
040220;1000;1,23115;
040220;1100;1,10921;
040220;1200;1,19409;
040220;1300;1,27045;
040220;1400;1,44452;
040220;1500;1,52671;
040220;1600;1,27929;
040220;1700;1,15638;
040220;1800;1,0949;
040220;1900;0,603745;
040220;2000;0,507668;
040220;2100;0,635006;
040220;2200;0,442669;
040220;2300;0,402061;
040221;0000;0,44367;
040221;0100;0,371028;
040221;0200;0,281989;
040221;0300;0,410127;
040221;0400;0,592937;
040221;0500;0,272958;
040221;0600;0,340919;
040221;0700;0,300116;
040221;0800;0,783402;
040221;0900;0,909115;
040221;1000;1,30417;
040221;1100;1,44718;
040221;1200;1,22967;
040221;1300;1,40541;
040221;1400;1,17138;
040221;1500;1,26818;
040221;1600;1,23413;
040221;1700;1,21386;
040221;1800;1,233;
040221;1900;0,835706;
040221;2000;0,479704;
040221;2100;0,177622;
040221;2200;0,656837;
040221;2300;1,20724;
040222;0000;0,808986;
040222;0100;0,668903;
040222;0200;0,378599;
040222;0300;0,312556;
040222;0400;0,234183;
040222;0500;0,907985;
040222;0600;0,626921;
040222;0700;0,191578;
040222;0800;0,420592;
040222;0900;0,631634;
040222;1000;0,939921;
040222;1100;1,08197;
040222;1200;0,993296;
040222;1300;1,12689;
040222;1400;1,29288;
040222;1500;1,33671;
040222;1600;1,10115;
040222;1700;1,50302;
040222;1800;1,27986;
040222;1900;0,887877;
040222;2000;0,224361;
040222;2100;0,455284;
040222;2200;0,452578;
040222;2300;0,345555;
040223;0000;0,350506;
040223;0100;0,267212;
040223;0200;0,351999;
040223;0300;0,731544;
040223;0400;0,0612977;
040223;0500;0,490622;
040223;0600;0,547275;
040223;0700;0,849271;
040223;0800;0,555473;
040223;0900;0,753382;
040223;1000;0,90344;
040223;1100;1,08457;
040223;1200;1,0666;
040223;1300;1,75846;
040223;1400;1,79676;
040223;1500;2,06038;
040223;1600;2,24965;
040223;1700;2,09623;
040223;1800;1,63755;
040223;1900;1,11652;
040223;2000;0,705443;
040223;2100;0,604086;
040223;2200;0,792697;
040223;2300;0,348832;
040224;0000;0,193132;
040224;0100;0,477152;
040224;0200;0,450056;
040224;0300;0,433504;
040224;0400;0,438951;
040224;0500;0,918159;
040224;0600;0,382843;
040224;0700;0,291125;
040224;0800;0,725529;
040224;0900;0,98496;
040224;1000;0,966431;
040224;1100;1,3969;
040224;1200;1,21136;
040224;1300;1,15399;
040224;1400;1,49875;
040224;1500;1,52754;
040224;1600;1,34523;
040224;1700;1,08831;
040224;1800;0,889204;
040224;1900;1,00454;
040224;2000;0,673163;
040224;2100;0,791915;
040224;2200;0,925388;
040224;2300;0,62958;
040225;0000;0,501184;
040225;0100;0,367194;
040225;0200;0,468612;
040225;0300;0,556037;
040225;0400;0,599545;
040225;0500;0,462626;
040225;0600;0,422634;
040225;0700;0,347137;
040225;0800;0,205469;
040225;0900;0,941234;
040225;1000;1,21489;
040225;1100;1,12173;
040225;1200;0,99418;
040225;1300;1,38539;
040225;1400;1,60918;
040225;1500;1,39821;
040225;1600;1,80987;
040225;1700;1,85564;
040225;1800;0,478933;
040225;1900;;
040225;2000;;
040225;2100;;
040225;2200;;
040225;2300;;
040226;0000;;
040226;0100;;
040226;0200;;
040226;0300;;
040226;0400;;
040226;0500;;
040226;0600;;
040226;0700;;
040226;0800;;
040226;0900;;
040226;1000;0,785625;
040226;1100;1,64591;
040226;1200;1,30089;
040226;1300;0,862041;
040226;1400;1,17979;
040226;1500;1,0761;
040226;1600;1,11112;
040226;1700;2,03422;
040226;1800;1,26451;
040226;1900;0,414541;
040226;2000;0,24453;
040226;2100;0,608374;
040226;2200;0,572299;
040226;2300;0,278729;
040227;0000;0,248864;
040227;0100;0,270223;
040227;0200;0,415763;
040227;0300;0,494243;
040227;0400;0,410563;
040227;0500;0,354076;
040227;0600;0,42903;
040227;0700;0,220085;
040227;0800;0,993873;
040227;0900;0,966003;
040227;1000;1,65951;
040227;1100;1,1735;
040227;1200;1,47895;
040227;1300;1,61051;
040227;1400;1,44701;
040227;1500;1,5493;
040227;1600;1,16852;
040227;1700;1,23559;
040227;1800;2,47937;
040227;1900;1,62234;
040227;2000;0,890945;
040227;2100;0,519437;
040227;2200;0,348302;
040227;2300;0,227428;
040228;0000;0,49104;
040228;0100;0,514215;
040228;0200;0,386539;
040228;0300;0,472816;
040228;0400;0,472181;
040228;0500;0,742514;
040228;0600;0,167196;
040228;0700;0,540487;
040228;0800;0,965981;
040228;0900;0,616343;
040228;1000;0,762074;
040228;1100;0,886827;
040228;1200;1,08257;
040228;1300;0,544069;
040228;1400;1,20391;
040228;1500;0,983102;
040228;1600;1,80722;
040228;1700;1,79196;
040228;1800;1,9123;
040228;1900;1,26435;
040228;2000;0,730227;
040228;2100;0,416871;
040228;2200;0,406263;
040228;2300;0,75044;
040229;0000;0,747831;
040229;0100;0,525681;
040229;0200;0,578321;
040229;0300;0,390975;
040229;0400;0,86284;
040229;0500;0,574978;
040229;0600;0,602667;
040229;0700;0,638505;
040229;0800;0,479024;
040229;0900;0,774096;
040229;1000;1,02658;
040229;1100;1,00677;
040229;1200;1,16636;
040229;1300;1,25728;
040229;1400;1,33515;
040229;1500;1,28158;
040229;1600;2,12598;
040229;1700;2,33699;
040229;1800;1,9707;
040229;1900;0,814665;
040229;2000;1,19663;
040229;2100;1,25115;
040229;2200;0,723454;
040229;2300;0,345442;
040301;0000;0,451637;
040301;0100;0,373397;
040301;0200;0,398819;
040301;0300;0,538754;
040301;0400;0,514524;
040301;0500;0,623281;
040301;0600;0,404728;
040301;0700;0,177228;
040301;0800;0,368843;
040301;0900;0,302436;
040301;1000;0,365708;
040301;1100;0,490235;
040301;1200;0,886497;
040301;1300;1,28414;
040301;1400;1,21115;
040301;1500;1,07356;
040301;1600;2,11718;
040301;1700;1,47366;
040301;1800;2,20284;
040301;1900;1,70825;
040301;2000;1,32099;
040301;2100;0,730189;
040301;2200;0,251803;
040301;2300;0,0660118;
040302;0000;0,249089;
040302;0100;0,526052;
040302;0200;0,581523;
040302;0300;0,669265;
040302;0400;0,523624;
040302;0500;0,499399;
040302;0600;0,566048;
040302;0700;0,672276;
040302;0800;0,0397953;
040302;0900;0,606194;
040302;1000;0,639421;
040302;1100;1,01571;
040302;1200;1,23924;
040302;1300;1,68252;
040302;1400;1,38179;
040302;1500;1,64548;
040302;1600;1,55494;
040302;1700;1,52007;
040302;1800;0,951115;
040302;1900;0,607018;
040302;2000;0,402101;
040302;2100;0,85658;
040302;2200;0,396204;
040302;2300;0,863772;
040303;0000;0,43717;
040303;0100;1,00128;
040303;0200;0,876453;
040303;0300;0,606915;
040303;0400;0,92694;
040303;0500;0,240819;
040303;0600;0,510879;
040303;0700;0,516061;
040303;0800;0,142483;
040303;0900;0,313694;
040303;1000;0,927666;
040303;1100;0,913591;
040303;1200;1,12863;
040303;1300;1,03797;
040303;1400;1,27588;
040303;1500;1,26215;
040303;1600;1,28143;
040303;1700;1,21713;
040303;1800;1,06428;
040303;1900;1,00977;
040303;2000;0,31162;
040303;2100;0,389053;
040303;2200;0,61918;
040303;2300;0,598365;
040304;0000;1,04838;
040304;0100;0,618547;
040304;0200;0,717417;
040304;0300;0,638683;
040304;0400;0,199367;
040304;0500;0,900055;
040304;0600;0,705607;
040304;0700;0,324422;
040304;0800;0,549318;
040304;0900;1,00854;
040304;1000;1,24876;
040304;1100;0,953279;
040304;1200;1,08848;
040304;1300;1,2728;
040304;1400;1,22997;
040304;1500;1,38707;
040304;1600;2,37346;
040304;1700;1,95078;
040304;1800;1,0486;
040304;1900;0,863626;
040304;2000;0,60568;
040304;2100;0,506528;
040304;2200;0,606372;
040304;2300;0,155724;
040305;0000;0,581511;
040305;0100;0,477608;
040305;0200;0,228099;
040305;0300;0,595797;
040305;0400;0,529706;
040305;0500;0,39812;
040305;0600;0,469616;
040305;0700;0,218472;
040305;0800;0,62157;
040305;0900;0,595897;
040305;1000;1,54128;
040305;1100;1,00536;
040305;1200;1,20168;
040305;1300;1,44164;
040305;1400;0,845855;
040305;1500;1,10448;
040305;1600;1,21234;
040305;1700;1,01121;
040305;1800;1,01408;
040305;1900;0,980716;
040305;2000;0,660318;
040305;2100;0,624643;
040305;2200;0,66034;
040305;2300;0,363697;
040306;0000;1,08944;
040306;0100;0,43277;
040306;0200;0,49186;
040306;0300;0,678843;
040306;0400;0,400132;
040306;0500;0,132743;
040306;0600;0,403852;
040306;0700;0,239312;
040306;0800;1,176;
040306;0900;1,20662;
040306;1000;0,945227;
040306;1100;1,3276;
040306;1200;1,46023;
040306;1300;1,53745;
040306;1400;1,59953;
040306;1500;1,24065;
040306;1600;1,35775;
040306;1700;1,29957;
040306;1800;1,00876;
040306;1900;0,618277;
040306;2000;0,40956;
040306;2100;0,682549;
040306;2200;0,550693;
040306;2300;0,709949;
040307;0000;0,715652;
040307;0100;0,842666;
040307;0200;0,190564;
040307;0300;0,59085;
040307;0400;0,733679;
040307;0500;0,254162;
040307;0600;0,629454;
040307;0700;0,597569;
040307;0800;0,258031;
040307;0900;0,388138;
040307;1000;0,832371;
040307;1100;1,16067;
040307;1200;1,15138;
040307;1300;1,08907;
040307;1400;1,09681;
040307;1500;1,11927;
040307;1600;1,13852;
040307;1700;1,091;
040307;1800;0,843331;
040307;1900;0,318976;
040307;2000;0,562942;
040307;2100;0,171451;
040307;2200;0,481761;
040307;2300;0,95717;
040308;0000;0,812225;
040308;0100;0,895267;
040308;0200;0,84036;
040308;0300;0,850863;
040308;0400;0,371236;
040308;0500;0,755808;
040308;0600;0,568987;
040308;0700;0,322193;
040308;0800;0,295037;
040308;0900;0,525191;
040308;1000;0,984155;
040308;1100;1,27928;
040308;1200;1,14942;
040308;1300;1,31453;
040308;1400;1,55038;
040308;1500;1,41583;
040308;1600;1,18196;
040308;1700;1,3021;
040308;1800;0,849958;
040308;1900;0,576993;
040308;2000;0,377126;
040308;2100;0,140749;
040308;2200;0,0775342;
040308;2300;0,277965;
040309;0000;0,219037;
040309;0100;0,141767;
040309;0200;0,398815;
040309;0300;0,750395;
040309;0400;0,306831;
040309;0500;0,151051;
040309;0600;0,411011;
040309;0700;0,48053;
040309;0800;0,954804;
040309;0900;1,30792;
040309;1000;0,964786;
040309;1100;0,9976;
040309;1200;0,861835;
040309;1300;0,721269;
040309;1400;0,94227;
040309;1500;1,35618;
040309;1600;1,3672;
040309;1700;1,09514;
040309;1800;0,778193;
040309;1900;0,352834;
040309;2000;0,2001;
040309;2100;0,897738;
040309;2200;0,876328;
040309;2300;0,940784;
040310;0000;0,525043;
040310;0100;0,793091;
040310;0200;0,616766;
040310;0300;0,754429;
040310;0400;0,708316;
040310;0500;0,626494;
040310;0600;0,466673;
040310;0700;0,544333;
040310;0800;0,104714;
040310;0900;0,379736;
040310;1000;0,560866;
040310;1100;0,823771;
040310;1200;0,893699;
040310;1300;1,49476;
040310;1400;1,72613;
040310;1500;1,34533;
040310;1600;1,27021;
040310;1700;1,08062;
040310;1800;1,28011;
040310;1900;0,551764;
040310;2000;0,884789;
040310;2100;0,641172;
040310;2200;0,338131;
040310;2300;0,438351;
040311;0000;0,355626;
040311;0100;0,569487;
040311;0200;0,510339;
040311;0300;0,343735;
040311;0400;0,450493;
040311;0500;0,165817;
040311;0600;0,388141;
040311;0700;0,154545;
040311;0800;0,275427;
040311;0900;0,674214;
040311;1000;0,469144;
040311;1100;0,70581;
040311;1200;1,21107;
040311;1300;1,23121;
040311;1400;1,44406;
040311;1500;1,17372;
040311;1600;1,0117;
040311;1700;0,92932;
040311;1800;0,766353;
040311;1900;0,452586;
040311;2000;0,46769;
040311;2100;0,178202;
040311;2200;0,43386;
040311;2300;0,0142836;
040312;0000;0,105914;
040312;0100;0,137436;
040312;0200;0,541886;
040312;0300;0,306656;
040312;0400;0,380634;
