FECHA (YYMMDD);HORA (HHMM);;
040203;1200;33,0833;
040203;1300;28,25;
040203;1400;28,0833;
040203;1500;27,6667;
040203;1600;26,4167;
040203;1700;23;
040203;1800;23,1667;
040203;1900;26,8333;
040203;2000;33,0833;
040203;2100;38,8333;
040203;2200;36,8333;
040203;2300;35,4166;
040204;0000;43,0833;
040204;0100;49,4166;
040204;0200;53;
040204;0300;53,8333;
040204;0400;57,25;
040204;0500;59,6666;
040204;0600;58,5;
040204;0700;44,25;
040204;0800;30,5833;
040204;0900;25,25;
040204;1000;22,3333;
040204;1100;23,6667;
040204;1200;22,5;
040204;1300;21;
040204;1400;20,1667;
040204;1500;17;
040204;1600;16,75;
040204;1700;16,5833;
040204;1800;18,4167;
040204;1900;26,25;
040204;2000;28,75;
040204;2100;34,3333;
040204;2200;38,75;
040204;2300;43,5;
040205;0000;44;
040205;0100;46,6666;
040205;0200;47,6666;
040205;0300;49,8333;
040205;0400;52,5833;
040205;0500;54,5;
040205;0600;54,75;
040205;0700;44,6666;
040205;0800;29,8333;
040205;0900;23,5833;
040205;1000;20,5;
040205;1100;18,0833;
040205;1200;17,1667;
040205;1300;17,5;
040205;1400;17;
040205;1500;17,0833;
040205;1600;18,8333;
040205;1700;20,5833;
040205;1800;25,4167;
040205;1900;31,8333;
040205;2000;38,6666;
040205;2100;43,4166;
040205;2200;47,6666;
040205;2300;50;
040206;0000;50,9166;
040206;0100;53,1666;
040206;0200;54,8333;
040206;0300;58,1666;
040206;0400;60,8333;
040206;0500;62,9166;
040206;0600;66,0833;
040206;0700;58,25;
040206;0800;48,0833;
040206;0900;43,5833;
040206;1000;43,5833;
040206;1100;40,9166;
040206;1200;38,5;
040206;1300;34;
040206;1400;25,75;
040206;1500;23,3333;
040206;1600;24;
040206;1700;31,5;
040206;1800;35,1666;
040206;1900;40,0833;
040206;2000;47,8333;
040206;2100;54,5833;
040206;2200;60,5;
040206;2300;65,75;
040207;0000;69,25;
040207;0100;70,75;
040207;0200;72,5;
040207;0300;76,8333;
040207;0400;81,3333;
040207;0500;83,5833;
040207;0600;85,4164;
040207;0700;79,6664;
040207;0800;72,25;
040207;0900;66,25;
040207;1000;59,4166;
040207;1100;54,5;
040207;1200;50,1666;
040207;1300;45,5833;
040207;1400;34,4166;
040207;1500;32,5;
040207;1600;35;
040207;1700;38,9166;
040207;1800;41,5833;
040207;1900;48,6666;
040207;2000;54,8333;
040207;2100;58,1666;
040207;2200;63;
040207;2300;65,1664;
040208;0000;67,75;
040208;0100;72,8333;
040208;0200;75,8333;
040208;0300;77,6664;
040208;0400;80,0833;
040208;0500;80,75;
040208;0600;80;
040208;0700;75,8333;
040208;0800;67,1664;
040208;0900;60,1666;
040208;1000;53,1666;
040208;1100;47,3333;
040208;1200;42;
040208;1300;38,25;
040208;1400;32,1666;
040208;1500;30;
040208;1600;26,1667;
040208;1700;24,0833;
040208;1800;24,9167;
040208;1900;32,5833;
040208;2000;35,1666;
040208;2100;40,5;
040208;2200;45,5;
040208;2300;50,5833;
040209;0000;53,5;
040209;0100;58,6666;
040209;0200;61,0833;
040209;0300;65,3333;
040209;0400;66,9164;
040209;0500;67,9164;
040209;0600;67,6664;
040209;0700;57,5833;
040209;0800;44,5833;
040209;0900;38,5833;
040209;1000;35;
040209;1100;31,4167;
040209;1200;30,1667;
040209;1300;27,4167;
040209;1400;24,5833;
040209;1500;24,75;
040209;1600;25,5833;
040209;1700;27,25;
040209;1800;28,4167;
040209;1900;31,25;
040209;2000;35,5;
040209;2100;39,6666;
040209;2200;45,8333;
040209;2300;51,1666;
040210;0000;54,25;
040210;0100;56,5;
040210;0200;58,5833;
040210;0300;59,25;
040210;0400;61,4166;
040210;0500;62,5833;
040210;0600;63,8333;
040210;0700;54,8333;
040210;0800;38,0833;
040210;0900;35,3333;
040210;1000;32,4166;
040210;1100;30,8333;
040210;1200;28,0833;
040210;1300;27,9167;
040210;1400;29,25;
040210;1500;29,1667;
040210;1600;31,5;
040210;1700;32,0833;
040210;1800;36,5833;
040210;1900;41,1666;
040210;2000;40,6666;
040210;2100;43,0833;
040210;2200;49,6666;
040210;2300;54,3333;
040211;0000;57,3333;
040211;0100;62,25;
040211;0200;65,4164;
040211;0300;76,5833;
040211;0400;80,25;
040211;0500;87;
040211;0600;85,25;
040211;0700;86,75;
040211;0800;77,25;
040211;0900;72,1664;
040211;1000;66,9164;
040211;1100;58;
040211;1200;46;
040211;1300;42,0833;
040211;1400;41,0833;
040211;1500;39,8333;
040211;1600;42,75;
040211;1700;47,9166;
040211;1800;53,25;
040211;1900;58;
040211;2000;63;
040211;2100;67,25;
040211;2200;69,9164;
040211;2300;71,5833;
040212;0000;74,25;
040212;0100;75,75;
040212;0200;77,5;
040212;0300;79,6664;
040212;0400;81,25;
040212;0500;82,8333;
040212;0600;83,5;
040212;0700;76,4164;
040212;0800;65,75;
040212;0900;57,25;
040212;1000;50,5;
040212;1100;43;
040212;1200;37,4166;
040212;1300;33,8333;
040212;1400;31,5833;
040212;1500;27,0833;
040212;1600;26,3333;
040212;1700;29,8333;
040212;1800;33,6666;
040212;1900;40,75;
040212;2000;49,5833;
040212;2100;54,3333;
040212;2200;56,5;
040212;2300;60,5;
040213;0000;65,0833;
040213;0100;68,25;
040213;0200;72,3333;
040213;0300;72,5833;
040213;0400;75,5833;
040213;0500;76,25;
040213;0600;75,75;
040213;0700;66,8333;
040213;0800;53,75;
040213;0900;48,6666;
040213;1000;43,4166;
040213;1100;38,5833;
040213;1200;35;
040213;1300;32,6666;
040213;1400;30,9167;
040213;1500;28;
040213;1600;31,5;
040213;1700;34,4166;
040213;1800;38,0833;
040213;1900;44,5;
040213;2000;51,9166;
040213;2100;55,1666;
040213;2200;57,5;
040213;2300;59,5;
040214;0000;63,4166;
040214;0100;67,8333;
040214;0200;69,8333;
040214;0300;72,5833;
040214;0400;73,9164;
040214;0500;74,1664;
040214;0600;74,5;
040214;0700;68,1664;
040214;0800;52,75;
040214;0900;45,6666;
040214;1000;40,5;
040214;1100;36,75;
040214;1200;31,0833;
040214;1300;28,75;
040214;1400;26,75;
040214;1500;25,1667;
040214;1600;26,4167;
040214;1700;27,25;
040214;1800;34,75;
040214;1900;41,75;
040214;2000;45,8333;
040214;2100;46,9166;
040214;2200;50,25;
040214;2300;56,8333;
040215;0000;62,3333;
040215;0100;63,0833;
040215;0200;64,75;
040215;0300;67,8333;
040215;0400;68,9164;
040215;0500;70,0833;
040215;0600;71,9164;
040215;0700;61,9166;
040215;0800;47,75;
040215;0900;41,75;
040215;1000;36,5833;
040215;1100;33,3333;
040215;1200;33,1666;
040215;1300;32,9166;
040215;1400;35,1666;
040215;1500;36,5833;
040215;1600;36,75;
040215;1700;40,4166;
040215;1800;45,5;
040215;1900;53,9166;
040215;2000;60,5833;
040215;2100;63,5833;
040215;2200;68,3333;
040215;2300;74,5833;
040216;0000;79,75;
040216;0100;85,0833;
040216;0200;88,5;
040216;0300;88,8333;
040216;0400;87,5;
040216;0500;87,4164;
040216;0600;86,8333;
040216;0700;82,9164;
040216;0800;80,25;
040216;0900;69,5833;
040216;1000;62,5;
040216;1100;54,1666;
040216;1200;44,4166;
040216;1300;38,1666;
040216;1400;28;
040216;1500;27;
040216;1600;25,5;
040216;1700;27,5;
040216;1800;29,5;
040216;1900;42,8333;
040216;2000;51;
040216;2100;54,9166;
040216;2200;58,6666;
040216;2300;60,25;
040217;0000;;
040217;0100;;
040217;0200;;
040217;0300;;
040217;0400;;
040217;0500;;
040217;0600;;
040217;0700;;
040217;0800;;
040217;0900;;
040217;1000;;
040217;1100;;
040217;1200;;
040217;1300;;
040217;1400;;
040217;1500;;
040217;1600;;
040217;1700;;
040217;1800;;
040217;1900;;
040217;2000;;
040217;2100;;
040217;2200;;
040217;2300;;
040218;0000;;
040218;0100;;
040218;0200;;
040218;0300;;
040218;0400;;
040218;0500;;
040218;0600;;
040218;0700;;
040218;0800;;
040218;0900;;
040218;1000;;
040218;1100;;
040218;1200;;
040218;1300;;
040218;1400;;
040218;1500;;
040218;1600;11,5;
040218;1700;12,6667;
040218;1800;14,6667;
040218;1900;20;
040218;2000;26,3333;
040218;2100;31,4167;
040218;2200;37,1666;
040218;2300;38,25;
040219;0000;39,9166;
040219;0100;40,25;
040219;0200;44,0833;
040219;0300;46;
040219;0400;48;
040219;0500;49,1666;
040219;0600;52,75;
040219;0700;43,8333;
040219;0800;31,4167;
040219;0900;27;
040219;1000;22,5;
040219;1100;18,1667;
040219;1200;15,5833;
040219;1300;13,9167;
040219;1400;14,25;
040219;1500;19,3333;
040219;1600;23,1667;
040219;1700;27,6667;
040219;1800;32,4166;
040219;1900;36,8333;
040219;2000;44,0833;
040219;2100;52,25;
040219;2200;57,25;
040219;2300;59,3333;
040220;0000;62,0833;
040220;0100;65,1664;
040220;0200;71;
040220;0300;74,5;
040220;0400;74,4164;
040220;0500;74,5;
040220;0600;74;
040220;0700;75,25;
040220;0800;67,75;
040220;0900;64,9164;
040220;1000;59,8333;
040220;1100;52,9166;
040220;1200;48,6666;
040220;1300;43,75;
040220;1400;44;
040220;1500;42,25;
040220;1600;42,8333;
040220;1700;44,1666;
040220;1800;49;
040220;1900;56,8333;
040220;2000;62,3333;
040220;2100;66,3333;
040220;2200;68,8333;
040220;2300;71,5833;
040221;0000;74,75;
040221;0100;78,25;
040221;0200;81,0833;
040221;0300;84,4164;
040221;0400;85,3333;
040221;0500;87,3333;
040221;0600;87,6664;
040221;0700;82,4164;
040221;0800;74,1664;
040221;0900;67,5;
040221;1000;61,25;
040221;1100;54,3333;
040221;1200;45;
040221;1300;43,3333;
040221;1400;41,0833;
040221;1500;41;
040221;1600;39,8333;
040221;1700;42,0833;
040221;1800;46,5833;
040221;1900;53,5;
040221;2000;58,5833;
040221;2100;61,8333;
040221;2200;64,25;
040221;2300;66,3333;
040222;0000;69,4164;
040222;0100;72,75;
040222;0200;75;
040222;0300;77,1664;
040222;0400;80,25;
040222;0500;78,8333;
040222;0600;79,3333;
040222;0700;73,75;
040222;0800;66,9164;
040222;0900;60,5;
040222;1000;53;
040222;1100;47,25;
040222;1200;42,5833;
040222;1300;39;
040222;1400;37,0833;
040222;1500;33,25;
040222;1600;32,3333;
040222;1700;33,6666;
040222;1800;38,5833;
040222;1900;43,6666;
040222;2000;50,1666;
040222;2100;53,75;
040222;2200;57,3333;
040222;2300;62,3333;
040223;0000;64,5;
040223;0100;67,25;
040223;0200;70,8333;
040223;0300;71,1664;
040223;0400;74,5833;
040223;0500;77,0833;
040223;0600;77,0833;
040223;0700;71,6664;
040223;0800;60,5;
040223;0900;52,5833;
040223;1000;45,5;
040223;1100;39,5833;
040223;1200;36,8333;
040223;1300;34,4166;
040223;1400;32,9166;
040223;1500;34,0833;
040223;1600;36,4166;
040223;1700;38,0833;
040223;1800;38,25;
040223;1900;45,6666;
040223;2000;53,4166;
040223;2100;58;
040223;2200;62,3333;
040223;2300;66,8333;
040224;0000;69,1664;
040224;0100;72,0833;
040224;0200;74,25;
040224;0300;78,75;
040224;0400;82;
040224;0500;84,8333;
040224;0600;87,0833;
040224;0700;81;
040224;0800;70,0833;
040224;0900;64,6664;
040224;1000;56,75;
040224;1100;51,5833;
040224;1200;46,25;
040224;1300;42,75;
040224;1400;42,6666;
040224;1500;42,4166;
040224;1600;45,8333;
040224;1700;48;
040224;1800;50,3333;
040224;1900;56,1666;
040224;2000;61,75;
040224;2100;65,5833;
040224;2200;68,4164;
040224;2300;71,0833;
040225;0000;72,8333;
040225;0100;76,8333;
040225;0200;80,6664;
040225;0300;83,6664;
040225;0400;85,6664;
040225;0500;87,3333;
040225;0600;87,25;
040225;0700;83,4164;
040225;0800;71,9164;
040225;0900;67,6664;
040225;1000;62,25;
040225;1100;55,1666;
040225;1200;51,25;
040225;1300;48,9166;
040225;1400;45;
040225;1500;43,6666;
040225;1600;42,5;
040225;1700;45,6666;
040225;1800;;
040225;1900;;
040225;2000;;
040225;2100;;
040225;2200;;
040225;2300;;
040226;0000;;
040226;0100;;
040226;0200;;
040226;0300;;
040226;0400;;
040226;0500;;
040226;0600;;
040226;0700;;
040226;0800;;
040226;0900;;
040226;1000;55,5;
040226;1100;49,75;
040226;1200;43,3333;
040226;1300;39,1666;
040226;1400;37,3333;
040226;1500;37,4166;
040226;1600;37,5833;
040226;1700;40,0833;
040226;1800;43,0833;
040226;1900;48,75;
040226;2000;52,1666;
040226;2100;53,8333;
040226;2200;56,4166;
040226;2300;58,9166;
040227;0000;62,6666;
040227;0100;64;
040227;0200;63,3333;
040227;0300;65,25;
040227;0400;65,8333;
040227;0500;66,8333;
040227;0600;70,5;
040227;0700;66,25;
040227;0800;54,75;
040227;0900;50,5;
040227;1000;48,25;
040227;1100;43,4166;
040227;1200;41,0833;
040227;1300;38,8333;
040227;1400;38,0833;
040227;1500;37,6666;
040227;1600;37,25;
040227;1700;36,25;
040227;1800;40,1666;
040227;1900;47,3333;
040227;2000;54,25;
040227;2100;63,1666;
040227;2200;64,75;
040227;2300;65,8333;
040228;0000;67,4164;
040228;0100;71,5833;
040228;0200;74,5;
040228;0300;75,4164;
040228;0400;77,9164;
040228;0500;78,75;
040228;0600;80,4164;
040228;0700;75,9164;
040228;0800;65,8333;
040228;0900;55,4166;
040228;1000;49,3333;
040228;1100;43,9166;
040228;1200;39,8333;
040228;1300;33,4166;
040228;1400;27,6667;
040228;1500;27,9167;
040228;1600;30,75;
040228;1700;31,1667;
040228;1800;35,8333;
040228;1900;41,5;
040228;2000;45,9166;
040228;2100;49,9166;
040228;2200;54,1666;
040228;2300;57,75;
040229;0000;61,25;
040229;0100;64,4164;
040229;0200;67,0833;
040229;0300;71,25;
040229;0400;72,4164;
040229;0500;74,5;
040229;0600;76;
040229;0700;69,6664;
040229;0800;53,9166;
040229;0900;47,75;
040229;1000;41,5833;
040229;1100;38,25;
040229;1200;35;
040229;1300;33,75;
040229;1400;28,9167;
040229;1500;27,9167;
040229;1600;30,6667;
040229;1700;37,4166;
040229;1800;42,5;
040229;1900;51,0833;
040229;2000;58,4166;
040229;2100;58,6666;
040229;2200;59,5;
040229;2300;60;
040301;0000;60,9167;
040301;0100;62,9166;
040301;0200;63,75;
040301;0300;67;
040301;0400;69,8333;
040301;0500;71,5833;
040301;0600;75,8333;
040301;0700;73,8333;
040301;0800;69,5833;
040301;0900;61,1666;
040301;1000;56,4166;
040301;1100;50,1666;
040301;1200;47,25;
040301;1300;47,9166;
040301;1400;48,25;
040301;1500;45,1666;
040301;1600;48,8333;
040301;1700;54,25;
040301;1800;74,6664;
040301;1900;79,75;
040301;2000;76;
040301;2100;73,0833;
040301;2200;74,25;
040301;2300;78,8333;
040302;0000;82,9164;
040302;0100;83,9164;
040302;0200;85,6664;
040302;0300;86,6664;
040302;0400;87,0833;
040302;0500;87,9164;
040302;0600;88;
040302;0700;81,0833;
040302;0800;69,0833;
040302;0900;64,9164;
040302;1000;57;
040302;1100;44,8333;
040302;1200;38,3333;
040302;1300;33,0833;
040302;1400;28;
040302;1500;26,6667;
040302;1600;24;
040302;1700;25,5;
040302;1800;29,3333;
040302;1900;37,8333;
040302;2000;44,5;
040302;2100;47,3333;
040302;2200;54,25;
040302;2300;53,5833;
040303;0000;58,5;
040303;0100;59,25;
040303;0200;60,3333;
040303;0300;62,3333;
040303;0400;65,4164;
040303;0500;68,75;
040303;0600;70,0833;
040303;0700;62,25;
040303;0800;42,5;
040303;0900;35;
040303;1000;28,1667;
040303;1100;21;
040303;1200;17,9167;
040303;1300;15,5833;
040303;1400;16,0833;
040303;1500;15,1667;
040303;1600;14,75;
040303;1700;15,5;
040303;1800;21,4167;
040303;1900;31,8333;
040303;2000;37,6666;
040303;2100;43,9166;
040303;2200;50;
040303;2300;50,8333;
040304;0000;54,5833;
040304;0100;56,6666;
040304;0200;58,5;
040304;0300;62,5833;
040304;0400;64,4164;
040304;0500;67,1664;
040304;0600;66;
040304;0700;59,5833;
040304;0800;45,1666;
040304;0900;39,75;
040304;1000;34,8333;
040304;1100;31,75;
040304;1200;29,6667;
040304;1300;27,75;
040304;1400;26,25;
040304;1500;25,5833;
040304;1600;32,4166;
040304;1700;42,1666;
040304;1800;52,5833;
040304;1900;62,3333;
040304;2000;66,0833;
040304;2100;69,25;
040304;2200;73,5;
040304;2300;77;
040305;0000;77,75;
040305;0100;80;
040305;0200;82;
040305;0300;84;
040305;0400;86,6664;
040305;0500;89,5;
040305;0600;92,3333;
040305;0700;95,3333;
040305;0800;92;
040305;0900;88;
040305;1000;79,4164;
040305;1100;71,5;
040305;1200;67,1664;
040305;1300;66;
040305;1400;61;
040305;1500;54,5;
040305;1600;45,4166;
040305;1700;46,4166;
040305;1800;53,1666;
040305;1900;62,9166;
040305;2000;61,75;
040305;2100;64,9164;
040305;2200;69,8333;
040305;2300;74,6664;
040306;0000;76,8333;
040306;0100;79,6664;
040306;0200;82,4164;
040306;0300;83,25;
040306;0400;85,5833;
040306;0500;86,25;
040306;0600;87,75;
040306;0700;85,25;
040306;0800;76,3333;
040306;0900;69,5833;
040306;1000;60,6666;
040306;1100;54,3333;
040306;1200;47,5833;
040306;1300;39;
040306;1400;32,5;
040306;1500;30,3333;
040306;1600;31,6667;
040306;1700;35,6666;
040306;1800;36;
040306;1900;31,9167;
040306;2000;35,6666;
040306;2100;37;
040306;2200;38,8333;
040306;2300;50,25;
040307;0000;53,8333;
040307;0100;57,75;
040307;0200;63;
040307;0300;64,1664;
040307;0400;64,9164;
040307;0500;69,5;
040307;0600;70,5;
040307;0700;65,9164;
040307;0800;47,75;
040307;0900;40,5;
040307;1000;35,4166;
040307;1100;29,4167;
040307;1200;24,8333;
040307;1300;20,8333;
040307;1400;17,9167;
040307;1500;16,9167;
040307;1600;15,3333;
040307;1700;18;
040307;1800;21,4167;
040307;1900;22,6667;
040307;2000;30;
040307;2100;39,3333;
040307;2200;45,3333;
040307;2300;48,6666;
040308;0000;50;
040308;0100;54,75;
040308;0200;57,8333;
040308;0300;58;
040308;0400;61,3333;
040308;0500;61,9166;
040308;0600;63,8333;
040308;0700;61,8333;
040308;0800;42,1666;
040308;0900;37,75;
040308;1000;33,5;
040308;1100;29,25;
040308;1200;25,3333;
040308;1300;25,3333;
040308;1400;24,75;
040308;1500;23,4167;
040308;1600;25,0833;
040308;1700;26,1667;
040308;1800;30,9167;
040308;1900;38;
040308;2000;39,5833;
040308;2100;41,25;
040308;2200;44,4166;
040308;2300;46,75;
040309;0000;56,0833;
040309;0100;61,4166;
040309;0200;66,0833;
040309;0300;74,0833;
040309;0400;77,1664;
040309;0500;76,9164;
040309;0600;74,75;
040309;0700;77;
040309;0800;70,6664;
040309;0900;65,6664;
040309;1000;54,6666;
040309;1100;44;
040309;1200;37,5;
040309;1300;33;
040309;1400;32,25;
040309;1500;33,4166;
040309;1600;35,8333;
040309;1700;36;
040309;1800;40,25;
040309;1900;49,5;
040309;2000;54,8333;
040309;2100;59,8333;
040309;2200;63,5833;
040309;2300;67,8333;
040310;0000;71,5;
040310;0100;73,5;
040310;0200;75,5;
040310;0300;77;
040310;0400;77,9164;
040310;0500;79,5;
040310;0600;79,75;
040310;0700;75,5;
040310;0800;59;
040310;0900;52,9166;
040310;1000;46,0833;
040310;1100;39,75;
040310;1200;35,9166;
040310;1300;36,4166;
040310;1400;33,9166;
040310;1500;28;
040310;1600;33,25;
040310;1700;36,5;
040310;1800;49,0833;
040310;1900;58,6666;
040310;2000;67,0833;
040310;2100;71,4164;
040310;2200;74,6664;
040310;2300;77;
040311;0000;81,5;
040311;0100;86,1664;
040311;0200;94,0833;
040311;0300;97;
040311;0400;97;
040311;0500;97;
040311;0600;96,1664;
040311;0700;94,4164;
040311;0800;92,5833;
040311;0900;89,8333;
040311;1000;85,4164;
040311;1100;77,0833;
040311;1200;69,5;
040311;1300;61,4166;
040311;1400;61,1666;
040311;1500;58,75;
040311;1600;54,25;
040311;1700;52,4166;
040311;1800;55,1666;
040311;1900;64,5833;
040311;2000;73,4164;
040311;2100;80;
040311;2200;84,3333;
040311;2300;88,25;
040312;0000;89,25;
040312;0100;90,4164;
040312;0200;88,8333;
040312;0300;89;
040312;0400;89,25;
040312;0500;90;
040312;0600;89,75;
040312;0700;89,1664;
040312;0800;79;
040312;0900;72,5;
040312;1000;62,3333;
040312;1100;53,9166;
040312;1200;47,1666;
040312;1300;44,25;
040312;1400;41,1666;
040312;1500;38,5833;
040312;1600;39,3333;
040312;1700;41,3333;
040312;1800;47,6666;
040312;1900;60,3333;
040312;2000;67,4164;
040312;2100;71,8333;
040312;2200;77,1664;
040312;2300;81;
040313;0000;83,9164;
040313;0100;86,5;
040313;0200;94,5;
040313;0300;97;
040313;0400;97,25;
040313;0500;97,8333;
040313;0600;97;
040313;0700;96,3333;
040313;0800;89,8333;
040313;0900;86,4164;
040313;1000;74,9164;
040313;1100;71,75;
040313;1200;62,9166;
040313;1300;56,4166;
040313;1400;58,3333;
040313;1500;59,1666;
040313;1600;60;
040313;1700;61,75;
040313;1800;67,6664;
040313;1900;76,3333;
040313;2000;81,5;
040313;2100;84,0833;
040313;2200;85,1664;
040313;2300;83,9164;
040314;0000;83,75;
040314;0100;83,5;
040314;0200;83,3333;
040314;0300;84;
040314;0400;83,25;
040314;0500;83,1664;
040314;0600;83,75;
040314;0700;83,8333;
040314;0800;80,5;
040314;0900;73,1664;
040314;1000;66,4164;
040314;1100;56,9166;
040314;1200;48,75;
040314;1300;45,25;
040314;1400;41,0833;
040314;1500;35,5833;
040314;1600;34,5833;
040314;1700;32,8333;
040314;1800;32,5;
040314;1900;43,75;
040314;2000;49,5833;
040314;2100;54,5;
040314;2200;61,0833;
040314;2300;65,5833;
040315;0000;69,5;
040315;0100;72,5;
040315;0200;74;
040315;0300;75,0833;
040315;0400;77,0833;
040315;0500;78,9164;
040315;0600;79,4164;
040315;0700;77,0833;
040315;0800;59,25;
040315;0900;48,6666;
040315;1000;40,5833;
040315;1100;35,4166;
040315;1200;34,5833;
040315;1300;33,0833;
040315;1400;29,0833;
040315;1500;26,4167;
040315;1600;25,8333;
040315;1700;26,5833;
040315;1800;31,5;
040315;1900;37,25;
040315;2000;44,5;
040315;2100;49,5833;
040315;2200;53,9166;
040315;2300;58,1666;
040316;0000;57,8333;
040316;0100;65,0833;
040316;0200;67,0833;
040316;0300;68,4164;
040316;0400;71,1664;
040316;0500;72,25;
040316;0600;73,3333;
040316;0700;72,1664;
040316;0800;52,4166;
040316;0900;45;
040316;1000;40,75;
040316;1100;35,75;
040316;1200;31,5833;
040316;1300;29,5833;
040316;1400;29;
040316;1500;27;
040316;1600;26;
040316;1700;27,3333;
040316;1800;28,9167;
040316;1900;34,8333;
040316;2000;37,75;
040316;2100;41,0833;
040316;2200;47;
040316;2300;51,25;
040317;0000;57,4166;
040317;0100;59;
040317;0200;62,5;
040317;0300;64,8333;
040317;0400;68,75;
040317;0500;70,5833;
040317;0600;74;
040317;0700;70,25;
040317;0800;52,5833;
040317;0900;47,0833;
040317;1000;39,6666;
040317;1100;36,6666;
040317;1200;34,5833;
040317;1300;32,8333;
040317;1400;30,3333;
040317;1500;29,5;
040317;1600;28,5833;
040317;1700;32,9166;
040317;1800;37,3333;
040317;1900;37,9166;
040317;2000;42,3333;
040317;2100;50,75;
040317;2200;56,8333;
040317;2300;61,75;
040318;0000;64,6664;
040318;0100;68,25;
040318;0200;70,8333;
040318;0300;73;
040318;0400;75,5833;
040318;0500;76;
040318;0600;77,6664;
040318;0700;75,75;
040318;0800;55,6666;
040318;0900;45,8333;
040318;1000;40,5;
040318;1100;33;
040318;1200;28;
040318;1300;26,25;
040318;1400;26,4167;
040318;1500;23,5833;
040318;1600;20,5;
040318;1700;23,5;
040318;1800;29,6667;
040318;1900;36;
040318;2000;36,1666;
040318;2100;46,1666;
040318;2200;51,1666;
040318;2300;55,75;
